Statement,Label
Polytechnics to consider work experience of adult applicants for full-time diplomas,TRUE
MP for AngMoKio GRC and CEO of SJI International Darryl David stops by for Coffee with Claressa in this,TRUE
Aussies 'feared for safety' after Manila basketball brawl,TRUE
Australian senator accused of 'slut-shaming' parliamentarian,TRUE
At some point you will get my comment on $879m found in Najib's account: Former central bank governor Zeti,TRUE
16-year-old killed in car crash in Johor Baru; school says he was caring motivated well liked,TRUE
South Korean women boycott spending on first Sunday of every month to protest against 'pink tax',TRUE
Riza Aziz stepson of ex-PM najibrazak at Malaysian anti-graft agency to record statement,TRUE
UK businesses at 'breaking point' over lack of Brexit clarity,TRUE
Health Check podcast: Exercise tips for newly-diagnosed diabetics and those who have been active marathoners b,TRUE
Nurse who pretended to be a doctor admits to molesting patient,TRUE
Basketball diplomacy: SouthKorea teams head for Pyongyang,TRUE
Hope for threatened koalas as scientists crack genetic code,TRUE
Malaysia's East Coast Rail Line will proceed only if $274b cost is cut drastically: Minister,TRUE
"We ate a teaspoon of tuna every 24 hours then every 48 hours and finally we were eating a teaspoon every 72 hours
We ate a teaspoon of tuna every 24 hours then every 48 hours and finally we were eating a teaspoon every 72 hours",TRUE
US President DonaldTrump demands more defence spending from Nato allies,TRUE
3700 sheep for korban at 26 mosques this year,TRUE
Japan picks LockheedMartin radar for missile defence system,TRUE
Thai cave rescue: First conversation between British divers stranded young footballers,TRUE
Thai cave rescue: British divers first to find boys among massive international team effort,TRUE
Group of pharmacists nurses certified to prescribe medicine,TRUE
Japan women's university to accept transgender students,TRUE
Australian archbishop PhilipWilson gets 12 months' jail for concealing child abuse,TRUE
Former smoker is addicted to running,TRUE
Banish cravings? Here's something to chew on,TRUE
Asean ministers to meet here for first climate change summit,TRUE
Get the boys to dive out? Drill a hole in the rock walls to drain the water? Bring food to the boys? Experts discus,TRUE
Ex-inspector jailed for molesting four subordinates,TRUE
South Korean workers hopeful but wary as 52-hour workweek kicks off,TRUE
Motorcyclist's hand severed in accident with CityCab taxi in Republic Boulevard,TRUE
Govt refutes CareShield Life text allegations,TRUE
Asiana Airlines hit with complaints of delays and flights without meals,TRUE
S'porean cyclist killed in accident in Thailand,TRUE
Peter Lim's Johor race track project being reviewed,TRUE
Facebook bug unblocks unwanted connections for a bit,TRUE
Australian public broadcaster ABC banned from Pacific forum,TRUE
Manufacturing expands but pace slows,TRUE
900000 households to get GST vouchers of up to $95 for utilities bill in July,TRUE
Bali's Mount Agung spews orange lava in fresh eruption,TRUE
Canadian PM @JustinTrudeau denies groping reporter at 2000 music festival,TRUE
Three-year-old girl wounded in US stabbing attack dies,TRUE
Britain vows to end gay conversion therapy as survey reveals 'burning injustices',TRUE
US Secretary of State MikePompeo to leave for NorthKorea for nuclear talks: White House,TRUE
Man fined $3700 for evading GST on 200 long dresses at Woodlands checkpoint,TRUE
Vexatious cases: Courts may get more powers,TRUE
US woman posing with slain giraffe sparks online outrage,TRUE
Thai cave rescue: How the football team were found after 9 gruelling days,TRUE
MOM warns employers not to mis-label staff as execs managers to avoid paying them benefits like overtime,TRUE
Strong capable SAF needed to safeguard sovereignty: Eng Hen,TRUE
SIA's gamble on premium economy seats pays off,TRUE
Analysts expect new peak in private home prices by year-end,TRUE
South Korean President to visit Singapore next week,TRUE
Help for disadvantaged youth to transition from school to work,TRUE
War on diabetes: Fitness interest groups on the rise,TRUE
No easy task for Malaysia's Islamic Affairs Minister,TRUE
408 bank accounts frozen by KL task force,TRUE
Traffic ?? : Heavy Traffic in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit,TRUE
Weather ? : Light rain clearing in the early morningThundery showers over many areas in the afternoon,TRUE
Deadline nears but oBikes are still around,TRUE
13 more Cabinet ministers take office in Malaysia,TRUE
Top story July 3 - Missing Thai boys found alive in cave More on,TRUE
While You Were Sleeping: 5 stories you might have missed July 3,TRUE
Rochor demolition casts a pall over nearby stall vendors,TRUE
Proposed amendments to improve court processes and control 'vexatious' cases,TRUE
DonaldTrump's ancestral village in Germany abounds with his relatives but few will admit it,TRUE
'Dead' South African woman found alive in mortuary fridge,TRUE
Woman injured after accident involving taxi van in Prinsep Street,TRUE
First pharmacists advanced practice nurses certified to prescribe medicines,TRUE
Video of blacktip shark in Malaysia restaurant aquarium sparks outrage,TRUE
China aims to outstrip Nasa with super-powerful rocket,TRUE
Car and bus collide in Bukit Timah Road,TRUE
Wife of man accused of raping daughter testifies for him,TRUE
Two men jailed separately for underage sex with same 13-year-old girl,TRUE
Weather to be less wet for first half of July but showers to persist,TRUE
$63m in deposits owed to oBike users in Singapore; company unable to meet July 4 deadline to clear bikes,TRUE
Tough life on the line: The railway people of Hanoi,TRUE
French gangster escapes prison a second time: 5 other serial jailbreakers from around the world,TRUE
In WorldCup's shadow Rohingya find freedom on pitch,TRUE
Largest US business group attacks President Trump on tariffs,TRUE
7000 cartons of cigarettes worth more than $700k seized,TRUE
Malaysia PM Mahathir Mohamad: Three more ministers to come after being made senators,TRUE
Delivery driver with alcohol habit jailed for eight months and a week for causing hurt,TRUE
Malaysia's 1MDB task force freezes more than 400 bank accounts amid probe,TRUE
Battling bigotry a new challenge for top Indian companies,TRUE
Keeping Delhi cool one ice block at a time,TRUE
Macron replaces French ambassador to Hungary after pro-Orban memo leaked,TRUE
Trump piles pressure on Saudis flummoxed by higher oil price,TRUE
UN chief hears of 'unimaginable' atrocities as he visits Rohingya camps,TRUE
1 dead 1 missing as Typhoon Prapiroon lashes SouthKorea,TRUE
One in five Chinese youth addicted to online video games: Survey,TRUE
SouthKorean prosecutors seek arrest warrant for KoreanAir @KoreanAir_KE chairman Cho Yang-ho,TRUE
SouthKorean workers visit border town Kaesong to renovate and set up liaison office with the North,TRUE
Afghan Sikhs Hindus grieve after suicide attack kills 19 in Jalalabad,TRUE
Chaos in German Chancellor AngelaMerkel coalition after key ally dangles resignation,TRUE
Johor-born Syed Saddiq Syed Abdul Rahma is 25 He is Malaysia's new Youth and Sports Minister and the country's yo,TRUE
Women-only luxury resort offering networking yoga and healthyfood opens on Finnish island supershe Finland,TRUE
British officials devise third option for post-Brexit customs: BBC brexit,TRUE
Mount Agung's eruption continues; Bali airport operations 'normal',TRUE
Indonesia 'anti-LGBT abuses' fuel HIV cases: Human Rights Watch,TRUE
Interpol seeks arrest of Indian billionaire jeweller NiravModi,TRUE
Manta rays are being hunted for their gill rakers which some believe can boost the immune system and supposedly cu,TRUE
Special Report on SoutheastAsia's illegal trade in wildlife,TRUE
Strong and capable SAF needed to safeguard the country's sovereignty: Ng Eng Hen,TRUE
Special Report: South-east Asia wildlife in poachers crosshairs,TRUE
Steel distributor AnnAik appoints chairman's son as deputy CEO,TRUE
Lopez Obrador: Mexico's next president wants to end 'mafia of power',TRUE
New members of Malaysia's Cabinet sworn in,TRUE
Jostling for global exposure Chinese corporate giants spend $11 billion in World Cup advertising,TRUE
Portugal the European country that wants more migrants,TRUE
'Narco-politician' mayor shot dead during flag-raising ceremony,TRUE
South Korea President Moon Jae-in to visit Singapore India next week,TRUE
Classmates yearn for safe return of Thai boys trapped in cave as search enters 10th day,TRUE
Interpol seeks arrest of Indian billionaire jeweller Nirav Modi,TRUE
Students initiate groups to pursue their passion,TRUE
Eco-friendly Oasia hotel is world's best tall building,TRUE
China commerce minister says will significantly widen market access,TRUE
North Korean leader Kim Jong Un visits textile plants chastens workers for not working hard,TRUE
Japanese Emperor Akihito resting due to cerebral anemia,TRUE
SkillsFuture four years on,TRUE
Former Malaysia's DPM Zahid arrives at MACC for questioning,TRUE
Home in Focus: No ordinary school camp,TRUE
Motor-sports star to recreate daredevil's stunts,TRUE
As Bolton says North Korea could disarm in a year reality lags promises,TRUE
New BreadTalk tie-up to run Song Fa Bak Kut Teh restaurants in Shenzhen Guangzhou,TRUE
Stay humble and work with whole nation to build a better Singapore: Chan Chun Sing urges public servants,TRUE
Public Service Week to focus on transformation,TRUE
'Terror attack' on Ubin during island's first security day,TRUE
Couple championing marriage worldwide,TRUE
Some Malaysian agencies now report directly to Parliament,TRUE
Hub takes less time to maintain repair tracked vehicles,TRUE
Exit polls show Mexicans overwhelmingly voted for former Mexico City mayor Lopez Obrador,TRUE
Bringing Queenstown's past back to life,TRUE
2 hurt in Woodlands Checkpoint 4-car collision,TRUE
Training with VR tech raises workers' game,TRUE
US man hurts nine in stabbing spree at children's party,TRUE
Free trade: Abe urges Asia-Pacific countries to take the lead,TRUE
Myanmar court to hear arguments on charging jailed Reuters reporters,TRUE
Eye-catching page designs snag wins for ST in global contest,TRUE
Singapore private home prices rise 34% in Q2 after 39% jump in Q1: URA flash data,TRUE
HDB resale flat prices fall 15 per cent in Q2 from a year ago BTO supply to be trimmed to 16000,TRUE
New Umno chief Zahid pledges to work with defeated rivals,TRUE
Fixing issue of falling facades in HDB blocks,TRUE
SMRT Trains posts $86m loss but rail reliability up,TRUE
Tianjin Eco-city to develop new CBD in second phase,TRUE
Ms Xiong Xiao seen here with her daughter Duanduan returned from the US in 2013 after six years of study and star,TRUE
ICYMI Japan tucks into food truck boom,TRUE
Hong Kong chief Carrie Lam gives upbeat assessment of 1st year in office,TRUE
Exhibition to remember once-buzzing flea market,TRUE
oBike says it's working to refund deposits collect bikes,TRUE
A year on some Sungei Road vendors still searching for a home,TRUE
Sembawang to get integrated hub by 2020,TRUE
Traffic ?? : Vehicle breakdown on KJE (towards PIE) before Woodlands Rd Exit,TRUE
Weather ? : Cloudy with occasional light rain over many areas in the morning,TRUE
Top story today July 2 - RCEP on track for major deal by year end: Chun Sing,TRUE
While You Were Sleeping: 5 stories you might have missed July 2,TRUE
Indranee Rajah sets record straight on Tiong Bahru walkabout encounter,TRUE
What you need to know about Mexico's presidential election MexicoDecide,TRUE
Scratchcard lottery craze grips Bulgaria even kids,TRUE
Japan PM Shinzo Abe says Asia-Pacific can fly flag for free trade amid void left by US RCEP,TRUE
Second phase of Sino-Singapore Tianjin Eco-city launched SSTEC,TRUE
Notorious thief flees French jail by helicopter: Prison authority,TRUE
Britain's health service has started planning for Brexit no deal,TRUE
Thousands rally in HongKong over Beijing's tightening grip,TRUE
Tipper truck driver skids in Turf Club Avenue spilling soil across 3 lanes,TRUE
Japan eases North Korea missile alert system: Report,TRUE
Japanese unagi farmers fatten up fish to cope with price surge due to supply shortage ,TRUE
Mexico presidential election: Front runner Andres Manuel Lopez Obrador is an anti-graft poster boy,TRUE
Typhoon Prapiroon barrels towards Japan's Okinawa,TRUE
Kim Jong Un visits cosmetics factory in special economic zone near border with China,TRUE
China's new tariff cuts on consumer goods and cars take effect to help increase imports,TRUE
Mexico votes for new president; leftist candidate favoured to win,TRUE
Indonesian police officer totes kiddish bag at election security briefing 'for my daughter',TRUE
Cambodia's 11498m long hand-woven scarf gains Guinness World Records,TRUE
Kim Jong Un asked China's Xi Jinping to help lift sanctions: Japanese newspaper,TRUE
oBike working on refunding user deposits and collecting remaining bicycles,TRUE
Suicide bombing kills one injures 19 at Iraq building with ballot boxes days before recount,TRUE
Khairy who lost in Umno polls claims party 'warlords' have strong grip and resist change,TRUE
South Korea officially drops its maximum workweek to 52 hours,TRUE
New UMNO president Zahid says to rope in defeated opponents in bid to unite party,TRUE
Man 27 nabbed for breaking into Tanjong Katong home at night stealing laptop,TRUE
White House backs off Trump's tweet on Saudis helping lower oil prices,TRUE
16 countries to 'work with greater focus' to conclude RCEP regional trade pact by year-end,TRUE
Amber hunters 'chasing dinosaurs' in Myanmar's conflict-ridden north,TRUE
Woman gets pulled overboard while hand-feeding shark in Australia,TRUE
British strawberries in a jam over picker shortage made worse by Brexit,TRUE
Hong Kong government marks 21st anniversary of handover,TRUE
Massive overhaul in Malaysia's Prime Minister's Department with nine agencies including MACC and Election Commissi,TRUE
Eleven family members found dead in New Delhi home police probe link to gang war,TRUE
GeneralMotors' warning on US tariffs 'smoke and mirrors' says White House trade adviser PeterNavarro,TRUE
44 dead in bus crash in Uttarakhand in northern India,TRUE
Tianjin Eco-city celebrates its 10th anniversary this year A special report on how a piece of Chinese wasteland wa,TRUE
US workers fear steel tariffs could be nail in the coffin TradeWar,TRUE
Thousands set to rally in HongKong on anniversary over Beijing's tightening grip China,TRUE
Australian supermarkets work to prevent 'bag rage' as plastics ban takes effect ,TRUE
New HongKong housing policies will bring focus says chief executive Carrie Lam,TRUE
Thai boys spend eighth night in flooded cave as weather eases Thailand Thamluangcave,TRUE
Malaysia to amend repeal laws that restrict people's freedom: PM Mahathir Mohamad,TRUE
Australia shelves MH370 memorial after relatives protest malaysiaairlines,TRUE
War on plastic leaves manufacturers clutching at straws,TRUE
Slovakia to feel most pain from DonaldTrump's car tariffs: Experts TradeWar,TRUE
Child bride is a serious matter says Malaysia's DPM Wan Azizah,TRUE
Protests across US call for end to migrant family separations ZeroTolerancePolicy,TRUE
Sponsors of migrant children in US face steep transport fees and red tape ,TRUE
Australia waiting for Malaysia's formal request on Sirul Azhar Umar in Mongolian murder case,TRUE
Singapore firm's AI machine trumps doctors in test,TRUE
2 men injured in chain collision at Woodlands checkpoint on Sunday second accident in two days at Causeway,TRUE
Useful or not? Users get to rate SkillsFuture courses,TRUE
Malaysia-Abu Dhabi link a key challenge in 1MDB probe,TRUE
Illegal trade in wildlife: South-east Asias tragedy,TRUE
India's uphill battle against deadly spread of fake news,TRUE
Groundbreaking ceremony for Sembawang integrated hub hawker centre and pools ready by 2020,TRUE
Beating the odds with 38 years of dialysis,TRUE
$58m attraction opens at Botanic Gardens,TRUE
It Changed My Life: She paddles to help others stay afloat,TRUE
Singapore firm's AI machine trumps doctors in diagnostic contest in China,TRUE
A TV mobile data a maid - needs or wants for a poor family in Singapore?,TRUE
Singapore open to exploring security cooperation with Malaysia in waters around Pedra Branca: Ng Eng Hen,TRUE
Standard but standout flats that sell for over $1m,TRUE
Mustafa founder in legal tussle with stepfamily,TRUE
Her parents had prepared her to be the perfect Asian housewife But moving to the US Dr Siva Kumari showed she ha,TRUE
Traffic: Roadworks on PIE (towards Changi Airport) after Lornie Rd Roadworks on AYE (towards MCE) before Lower Del,TRUE
Weather: Thundery showers over many areas in the late morning and early afternoon,TRUE
While You Were Sleeping: 5 stories you might have missed July 1,TRUE
Top story on ST today July 1: Singapore open to security cooperation with Malaysia at sea More on,TRUE
Senior US diplomat for Asia Susan Thornton to retire in July: State Department,TRUE
Two Palestinians die in Gaza fireworks blast,TRUE
Mexican journalist shot dead,TRUE
Parkway Pantai hospitals to go baby-friendly and join global breastfeeding scheme,TRUE
Avalanche kills Austrian mountaineer in Pakistan,TRUE
Unesco adds eight pre-Islamic Iranian sites to heritage list,TRUE
Moorland fire in north England spreads major incident declared,TRUE
Cellist brings sounds of 'peace coexistence' to ruins of Iraq's Mosul,TRUE
11-year-old girl's parents bless her marriage with 41-year old man in Malaysia,TRUE
US President Donald Trump says King Salman of Saudi Arabia agreed to raise oil production up to 2 million barrels,TRUE
Former Malaysian DPM Zahid wins umno presidential race,TRUE
Half of South Asia living in vulnerable climate 'hotspots': World Bank ClimateAction,TRUE
BBC apologises to Carrie Gracie former China editor over unequal pay,TRUE
US envoy to Estonia JamesMelville to retire over frustration with Trump: Report,TRUE
Will it get messy for Les Bleus? Follow our live blog for updates on the first round of 16 match,TRUE
Former Malaysian DPM Zahid leading in umno presidential race,TRUE
Youth should not fall prey to misinformation about drugs: President Halimah,TRUE
Business as usual at Singapore ToysRUs stores despite US closures: Company spokesman,TRUE
Cambodian strongman's son assumes powerful military roles,TRUE
Los Angeles New York oppose Trump bid to detain children,TRUE
2 motorcyclists injured after accident along BKE towards Woodlands Checkpoint,TRUE
Be wary of social media posts phishing sites similar to official SIA website says airline,TRUE
Decision on F-16 fighter jet replacement likely in next few months: Ng Eng Hen,TRUE
Ng Eng Hen gives A grade to SAF for its security preparations for Trump-Kim summit,TRUE
Singapore open to explore security cooperation with Malaysia in waters around Pedra Branca: Ng Eng Hen,TRUE
SAF innovations that improve training save time and increase readiness,TRUE
SAF camps to become smarter with self-service stores and weapon-tracking technology,TRUE
Death of NSF Dave Lee: SAF commanders have plugged gaps no interference with ongoing probes says Ng Eng Hen,TRUE
Syrian rebels say in talks with Russia for south-west deal,TRUE
China taps the brakes on its global push for influence,TRUE
Mumbai's Victorian Gothic and Art Deco buildings win Unesco status,TRUE
Video of Malaysian father disciplining son who had bullied younger brother goes viral,TRUE
Afghan President Ghani orders troops to resume operations against Taleban,TRUE
All aboard! HelloKitty bullet train debuts in Japan,TRUE
Divers progress in search for missing Thai kids,TRUE
Revenge of forgotten medical 'genius' Ignac Semmelweis; doctors now disinfect hands before treating patients,TRUE
Aussie driver critically injured after kangaroo hit by another car hurled onto windscreen,TRUE
Singapore Japan share common goal for RCEP agreement by this year: Chan Chun Sing,TRUE
Umno divisions vote for top posts with Zahid Khairy and Ku Li battling for party presidency,TRUE
SkillsFuture course ratings to be displayed for all govt-funded courses by 2019,TRUE
SPCA offering $1000 reward for information on kitten left sealed in zipped bag in Taman Jurong,TRUE
Malaysia's ex-PM Najib admits mistakes for Umno's failure questions move to freeze party accounts,TRUE
Myanmar transit camps sit empty as Rohingya fear return,TRUE
Malaysia considers amending human trafficking law after US report,TRUE
Canada hits back at US with tariffs on metals bourbon and orange juice,TRUE
US intelligence believes North Korea making more nuclear bomb fuel despite talks,TRUE
Newspaper shooting shows widening use of facial recognition by authorities,TRUE
Malaysian envoys appointed by previous government told to return home: Sources,TRUE
16-year-old teenager arrested for suspected loan shark harassment,TRUE
Ethnobotany garden that shows how plants are used in South-east Asia opens at Singapore Botanic Gardens,TRUE
New home higher costs for animal shelters,TRUE
askST: Where can one eat goose in Singapore?,TRUE
Hundreds gather in Annapolis to remember newsroom shooting victims,TRUE
Vietnamese artist wins $60000 prize,TRUE
Veteran Malaysian politician Syed Hamid Albar leaves Umno,TRUE
Be wowed by (virtual) animal antics at night,TRUE
North Korean leader Kim Jong Un inspects island areas near China,TRUE
Photo of Toys 'R' Us mascot Geoffrey the Giraffe leaving empty shop goes viral in the US,TRUE
US government says it will detain migrant children with parents,TRUE
New South Wales may ban smartphones in schools,TRUE
Sino-Singapore Tianjin Eco-city: Once upon a Chinese wasteland,TRUE
Trump says he'll announce Supreme Court nominee on July 9,TRUE
1MDB chief Arul Kanda sacked for dereliction of duties,TRUE
Commissioner of Charities bars woman from raising funds for charity after allegations of cheating,TRUE
Electricity tariffs to increase by average of 69% in third quarter of 2018,TRUE
As tech evolves so do security needs,TRUE
Works to let trains turn round faster,TRUE
Former HSBC senior V-P jailed 10 years and 6 months for cheating seniors of $5 million of life savings,TRUE
Review of key Singapore-India pact will open up new areas of trade investment: Heng Swee Keat,TRUE
ST photojournalist recalls 7-hour quest for perfect shot,TRUE
UOB pledges $500k to ST pocket money fund,TRUE
Marathon: Running coach Lexxus Tan arrested as police probe continues,TRUE
Four companies apply for bike-share licence,TRUE
17 schools see more than half of places filled after first phase of P1 registration for siblings,TRUE
Grand welcome for Mahathir in Indonesia,TRUE
Umno presidential hopefuls face off in live TV debate,TRUE
Johor Prince thanks Singapore for help during droughts,TRUE
Sakae founder wins legal battle against ex-director,TRUE
Half a month's rainfall in two hours,TRUE
One dead four injured in traffic accident at Causeway on Saturday morning,TRUE
New app to help make registering baby's birth easier,TRUE
NTUC nominates leader of port workers' union for NMP post,TRUE
Twenty Anson sold for $516m in biggest office property deal this year,TRUE
Don't pay too much attention to uni rankings say experts,TRUE
Bali airport reopens after 12-hour closure,TRUE
One departure lane closed after traffic accident at Causeway travellers advised to check One Motoring website befo,TRUE
Top story today June 30 - Malaysia and Indonesia pledge to build on strong bilateral ties More on,TRUE
While You Were Sleeping: 5 stories you might have missed June 30,TRUE
Virtual creatures come out at night in new Rainforest Lumina attraction at Singapore Zoo,TRUE
2 men and 11 women arrested for alleged involvement in vice-related activities,TRUE
Portugal's Vitorino elected head of UN migration agency IOM @UNmigration,TRUE
US State Department requests for Marines to be deployed to Taiwan: CNN,TRUE
Italy to close ports to NGO migrant ships 'all summer',TRUE
Trump nominee to lead UN migration agency @UNmigration KenIsaacs eliminated from race,TRUE
Overworked Japan caps overtime at 100 hours a month,TRUE
Russia's Putin US President Trump to discuss Syria at July summit,TRUE
French police seize 10 Chinese-owned vineyards on suspicions of tax fraud,TRUE
Thai activist-singer Tom Dundee acquitted in royal defamation case,TRUE
China says US should tell airlines to change websites in Taiwan row,TRUE
Slimming drug could help stop lung cancer cells regenerating Singapore scientists find,TRUE
We are speechless': CapitalGazette says about its own shooting tragedy in latest paper after attack,TRUE
3 teenagers arrested for alleged involvement in series of shop theft cases,TRUE
Japan quake battered most powerful microscopes,TRUE
17 schools see more than half of their spots filled after first phase of P1 registration for siblings,TRUE
PM Lee to be guest of honour at French National Day in first such distinction for a Singapore leader,TRUE
Australia awards $35 billion warship deal to Britain's BAE,TRUE
Anywheel MoBike ofo and SG Bike apply for bike-share operating licences,TRUE
ST Pocket Money Fund for schoolchildren gets $500000 boost from UOB,TRUE
HongKong to charge additional rates on unsold primary homes,TRUE
Railway tracks after Pasir Ris MRT station to be extended for quicker turnaround of trains,TRUE
Pro-ISIS Indonesian cleric Aman Abdurrahman won't appeal death sentence,TRUE
Singapore DPM Teo Chee Hean Chinese Vice-Premier Han Zheng discuss agenda for upcoming JCBC meeting,TRUE
118 arrested for suspected loansharking activities after four-day police operation,TRUE
India's Tripura state cuts Internet after 3 new lynchings sparked by rumours on WhatsApp,TRUE
Adidas warns US customers of possible data breach,TRUE
China could impose 'special emissions' limits on firms in up to 80 cities,TRUE
Media bootcamp arms Filipinos to fight fakenews,TRUE
Young people can help build a more inclusive and cohesive society by volunteering: President Halimah Yacob,TRUE
EU to deepen military readiness raise spending leaders say,TRUE
28-year-old suspected drug trafficker arrested 52kg of cannabis seized,TRUE
Thais show their love for missing boys on social media as police drop survival packages into Thailand cave,TRUE
Japan to buy advanced US radar for missile defence system,TRUE
South Korea to tighten laws amid influx of Yemeni asylum-seekers to resort island of Jeju,TRUE
SouthKorea delays decision on whether to cancel Jin Air's licence,TRUE
More severe weather expected to hit China over weekend; precautions advised,TRUE
114 arrested in Central Narcotics Bureau islandwide operation,TRUE
Animal shelters struggle with high costs of migration to new premises,TRUE
Underwater drone finds bodies motorcycles from sunken Indonesia ferry,TRUE
Port workers union leader Arasu Duraisamy is NTUC's nominee for Nominated MP,TRUE
New Moments of Life app takes away hassle of birth registration and form filling,TRUE
Needles sticking out of Hong Kong bus seats injure two women,TRUE
Hearing of winding-up application against Big Box owner adjourned,TRUE
Malaysian PM Mahathir hopes for stronger ties with indonesia,TRUE
East meets West in new treatment for dry eyes,TRUE
S'pore team wins prize in space tech contest,TRUE
MOM to conduct 250 more workplace safety inspections after bakery and cargo hoist deaths,TRUE
More suspicious transactions reported,TRUE
Singapore assumes command of multinational anti-piracy task force,TRUE
Win show tickets with NDP Jalan!,TRUE
PA thanks NSmen - with discounts,TRUE
Primary 1 registration has started What should you consider when picking a school for your child? Is balloting lik,TRUE
Singapore signs agreements with Britain and aviation firms to strengthen air force boost counter-terrorism measure,TRUE
SAF gets first female Chief Warrant Officer,TRUE
Ryde files report over 'phantom' bookings,TRUE
LTA elaborates on impact of soil tests,TRUE
Pedestrian hurt in e-scooter incident,TRUE
High-water mark for new Tuas plant,TRUE
P1 registration to start on June 28,TRUE
See potential leaders in families at risk: Masagos,TRUE
Defence chief heads SAF promotion list,TRUE
oBike told to remove bikes by Wednesday,TRUE
Director used fake invoices to get $25m in funds,TRUE
16m Singaporeans to get GST benefits Medisave top-ups,TRUE
SMRT Trains COO Alvin Kek jailed two weeks after being convicted of drink driving for second time,TRUE
Draft Bill seeks more teeth for tax enforcement officers,TRUE
KL defence chief suggests way to boost S'pore ties,TRUE
Singapore opens third desalination plant in Tuas,TRUE
While You Were Sleeping: 5 stories you might have missed June 29,TRUE
Support at-risk families in building and growing family assets: Masagos,TRUE
Myanmar forces shoot injure Rohingya boy: community leaders,TRUE
Japanese man forced to leave island where he lived for 29 years in solitude,TRUE
US Secretary of State Mike Pompeo to visit NorthKorea next week: report,TRUE
Chief of Defence Force Melvyn Ong moves up to Lieutenant-General tops SAF promotion list,TRUE
DPM Teo Chee Hean on wide-ranging visit to China to further bilateral ties,TRUE
More clarity needed on how soil works for Cross Island Line affected animals in reserve: Nature groups,TRUE
Indonesia plans crackdown on condemned cleric's militant network says police chief Tito Karnavian,TRUE
Bali volcano eruption halts some flights including from Singapore,TRUE
First female Chief Warrant Officer among over 500 SAF and Mindef personnel promoted,TRUE
Singapore takes over command of multi-national counter-piracy task force,TRUE
102 people aged 14 to 70 under probe for scamming,TRUE
JUST IN: Trump Putin summit to be held on July 16 in Helsinki,TRUE
Bloodiest day yet in south Syria offensive,TRUE
3 men arrested for impersonation scams in two separate cases,TRUE
5 men arrested more than 1300 cartons of contraband cigarettes seized by Singapore Customs,TRUE
Company fined $80k for giving bribes to an MP from Nauru a country north-east of Australia,TRUE
Singaporeans can nominate their favourite local hawker stalls in three new categories,TRUE
Singapore leaders congratulate Turkey President Recep Tayyip Erdogan for electoral victory,TRUE
Singapore Team clinch innovation prize with idea to keep small satellites in space,TRUE
Hardly a dry eye in the house thanks to new acupuncture technique,TRUE
oBike to remove shared bicycles from public spaces by July 4: LTA,TRUE
India preparing for cut in oil imports from Iran,TRUE
Ryde files police report after 2000 fake app bookings,TRUE
Retired electric-car batteries get second life chilling beer grilling sausages ,TRUE
India police vow to rescue cops abducted over arrest of gang rape suspects,TRUE
Malaysia anti-graft agency raids KL apartment of 1MDB -linked Jho Low,TRUE
Malaysia's ex-PM Najib Razak says MichelleObama received millions from Saudi King? Not quite,TRUE
HongKong park shooting: Female bodyguard charged with murder,TRUE
Indian capital's summer of discontent: Anger killings over water,TRUE
180 youth environmentalists from the region here for summit to work for a greener world,TRUE
We won't abanDon'them': Search for missing boys in ThamLuangCave rivets Thailand,TRUE
SouthKorean court offers conscientious objectors route away from army,TRUE
Bank accounts of Malaysia party Umno frozen by anti-graft agency,TRUE
Passenger whose 'unbearable' body odour caused emergency landing has died,TRUE
Hangout with ST: Let's talk about oBike closing down ST Run 2018 and the 3-day K-pop extravaganza,TRUE
Chinese Defence Minister Wei Fenghe accepts invitation to visit US,TRUE
KimJongNam murder not a prank: Prosecutors,TRUE
Russia says does not recognise extra powers given to global chemical arms watchdog,TRUE
Taiwan bars China reporter for spreading of 'fakenews',TRUE
UPDATE: US Defence Secretary JamesMattis assures SouthKorea on US troops says commitment ironclad,TRUE
Company director given 10 years' jail for cheating offences involving over $25 million,TRUE
Knife-wielding man kills 2 schoolchildren in Shanghai,TRUE
Germany's June of discontent: Merkel Mercedes football in crisis,TRUE
France charges 10 ultra-right suspects over plot to attack Muslims,TRUE
At least 15 people dead in Nairobi market fire,TRUE
Motorcyclist injured after hit-and-run accident with car driving against traffic along Mountbatten Road,TRUE
Man 36 arrested for alleged housebreaking and theft by night,TRUE
Police investigating incident in which man grabbed bus driver's collar yelled abuse,TRUE
Woman suffers cuts in e-scooter hit-and-run case in Bukit Panjang,TRUE
National servicemen to get discounts at Community Clubs hawker stalls,TRUE
Pentagon chief JamesMattis seeks to reassure SouthKorea Japan on NorthKorea,TRUE
SMRT Trains COO jailed two weeks after being convicted of drink driving for the second time,TRUE
Play the NDP app for a chance to win tickets to the show,TRUE
'Unnecessary rescues' soar in Nepal on profits from insurance payouts,TRUE
China says carefully monitoring US policies on inbound investments,TRUE
End of the line for Asimo Japan's famed robot?,TRUE
Trade minister Chan Chun Sing to meet counterparts in Tokyo on RCEP deal as clock ticks down to year-end goal,TRUE
Application fees for Lasting Power of Attorney waived for 2 more years till end-August 2020,TRUE
DP Information Network to operate Moneylenders Credit Bureau under amended Act,TRUE
China's push for more babies is proving costly,TRUE
Jobless at 30: Welfare crisis looms in Vietnam,TRUE
Apple Samsung settle US patent dispute,TRUE
